"species","site","presence_absence","abundance"
"Acer_campestre","TF08",1,25
"Acer_campestre","TF09",1,24
"Acer_campestre","TF10",1,25
"Acer_campestre","TF11",1,20
"Acer_campestre","TF13",1,22
"Acer_campestre","TF14",1,21
"Acer_campestre","TF15",1,19
"Acer_campestre","TF16",1,23
"Acer_campestre","TF17",1,25
"Acer_campestre","TF18",1,25
"Acer_campestre","TF19",1,20
"Acer_campestre","TF20",1,17
"Acer_campestre","TF24",1,20
"Acer_campestre","TF25",1,21
"Acer_campestre","TF26",1,23
"Acer_campestre","TF27",1,24
"Acer_campestre","TF28",1,25
"Acer_campestre","TF29",1,25
"Acer_campestre","TF30",1,16
"Acer_campestre","TF31",1,17
"Acer_campestre","TF33",1,17
"Acer_campestre","TF35",1,18
"Acer_campestre","TF36",1,24
"Acer_campestre","TF37",1,25
"Acer_campestre","TF38",1,25
"Acer_campestre","TF39",1,24
"Acer_campestre","TF40",1,21
"Acer_campestre","TF41",1,20
"Acer_campestre","TF42",1,19
"Acer_campestre","TF45",1,21
"Acer_campestre","TF46",1,22
"Acer_campestre","TF47",1,25
"Acer_campestre","TF48",1,20
"Acer_campestre","TF50",1,20
"Acer_campestre","TF51",1,19
"Acer_campestre","TF52",1,11
"Acer_campestre","TF60",1,25
"Acer_campestre","TF61",1,21
"Acer_campestre","TF62",1,23
"Acer_campestre","TF63",1,11
"Acer_campestre","TF64",1,4
"Acer_campestre","TF70",1,17
"Acer_campestre","TF71",1,24
"Acer_campestre","TF72",1,22
"Acer_campestre","TF73",1,25
"Acer_campestre","TF74",1,11
"Acer_campestre","TF80",1,24
"Acer_campestre","TF81",1,25
"Acer_campestre","TF82",1,25
"Acer_campestre","TF83",1,25
"Acer_campestre","TF84",1,12
"Acer_campestre","TF90",1,25
"Acer_campestre","TF91",1,25
"Acer_campestre","TF92",1,25
"Acer_campestre","TF93",1,25
"Acer_campestre","TF94",1,10
"Acer_campestre","TG00",1,25
"Acer_campestre","TG01",1,25
"Acer_campestre","TG02",1,25
"Acer_campestre","TG03",1,25
"Acer_campestre","TG04",1,12
"Acer_campestre","TG10",1,25
"Acer_campestre","TG11",1,25
"Acer_campestre","TG12",1,24
"Acer_campestre","TG13",1,25
"Acer_campestre","TG14",1,10
"Acer_campestre","TG20",1,25
"Acer_campestre","TG21",1,25
"Acer_campestre","TG22",1,25
"Acer_campestre","TG23",1,25
"Acer_campestre","TG24",1,6
"Acer_campestre","TG30",1,25
"Acer_campestre","TG31",1,24
"Acer_campestre","TG32",1,25
"Acer_campestre","TG33",1,12
"Acer_campestre","TG40",1,16
"Acer_campestre","TG41",1,23
"Acer_campestre","TG42",1,12
"Acer_campestre","TG50",1,7
"Acer_campestre","TG51",1,5
"Acer_campestre","TL00",1,25
"Acer_campestre","TL01",1,25
"Acer_campestre","TL02",1,25
"Acer_campestre","TL03",1,25
"Acer_campestre","TL04",1,25
"Acer_campestre","TL05",1,25
"Acer_campestre","TL06",1,25
"Acer_campestre","TL07",1,23
"Acer_campestre","TL08",1,25
"Acer_campestre","TL09",1,24
"Acer_campestre","TL11",1,25
"Acer_campestre","TL12",1,25
"Acer_campestre","TL13",1,25
"Acer_campestre","TL14",1,23
"Acer_campestre","TL15",1,25
"Acer_campestre","TL16",1,25
"Acer_campestre","TL17",1,25
"Acer_campestre","TL18",1,24
"Acer_campestre","TL19",1,25
"Acer_campestre","TL22",1,25
"Acer_campestre","TL23",1,25
"Acer_campestre","TL24",1,25
"Acer_campestre","TL25",1,25
"Acer_campestre","TL26",1,24
"Acer_campestre","TL27",1,25
"Acer_campestre","TL28",1,22
"Acer_campestre","TL29",1,21
"Acer_campestre","TL30",1,25
"Acer_campestre","TL33",1,25
"Acer_campestre","TL34",1,25
"Acer_campestre","TL35",1,25
"Acer_campestre","TL36",1,25
"Acer_campestre","TL37",1,24
"Acer_campestre","TL38",1,22
"Acer_campestre","TL39",1,17
"Acer_campestre","TL40",1,25
"Acer_campestre","TL41",1,25
"Acer_campestre","TL43",1,25
"Acer_campestre","TL44",1,25
"Acer_campestre","TL45",1,25
"Acer_campestre","TL46",1,25
"Acer_campestre","TL47",1,23
"Acer_campestre","TL48",1,19
"Acer_campestre","TL49",1,19
"Acer_campestre","TL50",1,25
"Acer_campestre","TL52",1,25
"Acer_campestre","TL54",1,21
"Acer_campestre","TL55",1,25
"Acer_campestre","TL56",1,24
"Acer_campestre","TL57",1,25
"Acer_campestre","TL58",1,22
"Acer_campestre","TL59",1,11
"Acer_campestre","TL60",1,25
"Acer_campestre","TL62",1,25
"Acer_campestre","TL64",1,23
"Acer_campestre","TL65",1,24
"Acer_campestre","TL66",1,23
"Acer_campestre","TL67",1,21
"Acer_campestre","TL68",1,14
"Acer_campestre","TL69",1,13
"Acer_campestre","TL70",1,25
"Acer_campestre","TL71",1,25
"Acer_campestre","TL72",1,25
"Acer_campestre","TL74",1,24
"Acer_campestre","TL76",1,22
"Acer_campestre","TL77",1,11
"Acer_campestre","TL78",1,10
"Acer_campestre","TL79",1,16
"Acer_campestre","TL80",1,24
"Acer_campestre","TL81",1,25
"Acer_campestre","TL82",1,25
"Acer_campestre","TL83",1,25
"Acer_campestre","TL84",1,25
"Acer_campestre","TL85",1,25
"Acer_campestre","TL88",1,12
"Acer_campestre","TL89",1,15
"Acer_campestre","TL90",1,18
"Acer_campestre","TL91",1,23
"Acer_campestre","TL92",1,25
"Acer_campestre","TL93",1,25
"Acer_campestre","TL94",1,25
"Acer_campestre","TL95",1,25
"Acer_campestre","TL96",1,25
"Acer_campestre","TL97",1,24
"Acer_campestre","TL98",1,19
"Acer_campestre","TL99",1,25
"Acer_campestre","TM00",1,8
"Acer_campestre","TM01",1,13
"Acer_campestre","TM02",1,25
"Acer_campestre","TM03",1,25
"Acer_campestre","TM04",1,25
"Acer_campestre","TM05",1,25
"Acer_campestre","TM06",1,25
"Acer_campestre","TM07",1,25
"Acer_campestre","TM08",1,25
"Acer_campestre","TM09",1,25
"Acer_campestre","TM11",1,16
"Acer_campestre","TM12",1,25
"Acer_campestre","TM13",1,25
"Acer_campestre","TM14",1,23
"Acer_campestre","TM15",1,24
"Acer_campestre","TM16",1,25
"Acer_campestre","TM17",1,25
"Acer_campestre","TM18",1,25
"Acer_campestre","TM19",1,25
"Acer_campestre","TM21",1,4
"Acer_campestre","TM22",1,11
"Acer_campestre","TM23",1,16
"Acer_campestre","TM24",1,16
"Acer_campestre","TM25",1,25
"Acer_campestre","TM26",1,25
"Acer_campestre","TM27",1,25
"Acer_campestre","TM28",1,25
"Acer_campestre","TM29",1,25
"Acer_campestre","TM33",1,6
"Acer_campestre","TM34",1,9
"Acer_campestre","TM35",1,21
"Acer_campestre","TM36",1,25
"Acer_campestre","TM37",1,24
"Acer_campestre","TM38",1,25
"Acer_campestre","TM39",1,25
"Acer_campestre","TM46",1,16
"Acer_campestre","TM47",1,21
"Acer_campestre","TM48",1,25
"Acer_campestre","TM49",1,22
"Acer_campestre","TM59",1,13
"Acer_campestre","TQ01",1,25
"Acer_campestre","TQ04",1,24
"Acer_campestre","TQ05",1,24
"Acer_campestre","TQ07",1,25
"Acer_campestre","TQ08",1,25
"Acer_campestre","TQ09",1,25
"Acer_campestre","TQ13",1,25
"Acer_campestre","TQ14",1,23
"Acer_campestre","TQ15",1,25
"Acer_campestre","TQ16",1,25
"Acer_campestre","TQ23",1,25
"Acer_campestre","TQ24",1,25
"Acer_campestre","TQ25",1,25
"Acer_campestre","TQ34",1,25
"Acer_campestre","TQ35",1,25
"Acer_campestre","TQ38",1,24
"Acer_campestre","TQ39",1,25
"Acer_campestre","TQ40",1,20
"Acer_campestre","TQ43",1,23
"Acer_campestre","TQ44",1,25
"Acer_campestre","TQ45",1,25
"Acer_campestre","TQ46",1,25
"Acer_campestre","TQ47",1,25
"Acer_campestre","TQ48",1,23
"Acer_campestre","TQ49",1,25
"Acer_campestre","TQ53",1,25
"Acer_campestre","TQ54",1,25
"Acer_campestre","TQ55",1,25
"Acer_campestre","TQ56",1,25
"Acer_campestre","TQ57",1,23
"Acer_campestre","TQ58",1,25
"Acer_campestre","TQ59",1,25
"Acer_campestre","TQ63",1,25
"Acer_campestre","TQ64",1,25
"Acer_campestre","TQ65",1,25
"Acer_campestre","TQ66",1,25
"Acer_campestre","TQ67",1,20
"Acer_campestre","TQ68",1,25
"Acer_campestre","TQ69",1,25
"Acer_campestre","TQ72",1,25
"Acer_campestre","TQ73",1,23
"Acer_campestre","TQ74",1,25
"Acer_campestre","TQ75",1,25
"Acer_campestre","TQ76",1,25
"Acer_campestre","TQ77",1,18
"Acer_campestre","TQ82",1,25
"Acer_campestre","TQ83",1,25
"Acer_campestre","TQ84",1,25
"Acer_campestre","TQ85",1,25
"Acer_campestre","TQ86",1,21
"Acer_campestre","TQ87",1,8
"Acer_campestre","TQ92",1,16
"Acer_campestre","TQ93",1,25
"Acer_campestre","TQ94",1,25
"Acer_campestre","TQ95",1,25
"Acer_campestre","TQ96",1,18
"Acer_campestre","TQ97",1,6
"Acer_campestre","TR02",1,10
"Acer_campestre","TR03",1,22
"Acer_campestre","TR04",1,25
"Acer_campestre","TR05",1,24
"Acer_campestre","TR06",1,11
"Acer_campestre","TR07",1,2
"Acer_campestre","TR13",1,16
"Acer_campestre","TR14",1,25
"Acer_campestre","TR15",1,25
"Acer_campestre","TR16",1,20
"Acer_campestre","TR23",1,8
"Acer_campestre","TR24",1,25
"Acer_campestre","TR25",1,25
"Acer_campestre","TR26",1,19
"Acer_campestre","TR33",1,1
"Acer_campestre","TR34",1,14
"Acer_campestre","TR35",1,13
"Acer_campestre","TR36",1,16
"Acer_campestre","TR37",1,1
"Acer_campestre","X59",1,1
"Alnus_glutinosa","C41",1,13
"Alnus_glutinosa","C50",1,7
"Alnus_glutinosa","C51",1,10
"Alnus_glutinosa","C60",1,11
"Alnus_glutinosa","C70",1,4
"Alnus_glutinosa","C71",1,5
"Alnus_glutinosa","C73",1,5
"Alnus_glutinosa","C80",1,8
"Alnus_glutinosa","C83",1,6
"Alnus_glutinosa","C90",1,8
"Alnus_glutinosa","C91",1,9
"Alnus_glutinosa","D00",1,10
"Alnus_glutinosa","D01",1,7
"Alnus_glutinosa","D02",1,11
"Alnus_glutinosa","D03",1,7
"Alnus_glutinosa","D12",1,3
"Alnus_glutinosa","D13",1,11
"Alnus_glutinosa","D14",1,6
"Alnus_glutinosa","D20",1,7
"Alnus_glutinosa","D21",1,9
"Alnus_glutinosa","D22",1,7
"Alnus_glutinosa","D23",1,6
"Alnus_glutinosa","D30",1,8
"Alnus_glutinosa","D31",1,4
"Alnus_glutinosa","D40",1,2
"Alnus_glutinosa","G63",1,11
"Alnus_glutinosa","G84",1,13
"Alnus_glutinosa","G94",1,22
"Alnus_glutinosa","G95",1,24
"Alnus_glutinosa","H03",1,14
"Alnus_glutinosa","H04",1,22
"Alnus_glutinosa","H05",1,25
"Alnus_glutinosa","H13",1,21
"Alnus_glutinosa","H14",1,24
"Alnus_glutinosa","H15",1,22
"Alnus_glutinosa","H16",1,23
"Alnus_glutinosa","H22",1,17
"Alnus_glutinosa","H23",1,25
"Alnus_glutinosa","H24",1,24
"Alnus_glutinosa","H25",1,19
"Alnus_glutinosa","H26",1,24
"Alnus_glutinosa","H31",1,13
"Alnus_glutinosa","H32",1,25
"Alnus_glutinosa","H33",1,25
"Alnus_glutinosa","H34",1,23
"Alnus_glutinosa","H37",1,13
"Alnus_glutinosa","H41",1,8
"Alnus_glutinosa","H42",1,20
"Alnus_glutinosa","H44",1,22
"Alnus_glutinosa","H47",1,9
"Alnus_glutinosa","H58",1,12
"Alnus_glutinosa","H63",1,8
"Alnus_glutinosa","H66",1,8
"Alnus_glutinosa","H69",1,2
"Alnus_glutinosa","H73",1,9
"Alnus_glutinosa","H74",1,16
"Alnus_glutinosa","H76",1,7
"Alnus_glutinosa","H77",1,13
"Alnus_glutinosa","H79",1,9
"Alnus_glutinosa","H84",1,14
"Alnus_glutinosa","H87",1,9
"Alnus_glutinosa","H89",1,12
"Alnus_glutinosa","H94",1,17
"Alnus_glutinosa","H95",1,7
"Alnus_glutinosa","H96",1,14
"Alnus_glutinosa","H97",1,8
"Alnus_glutinosa","H98",1,11
"Alnus_glutinosa","H99",1,13
"Alnus_glutinosa","J03",1,16
"Alnus_glutinosa","J04",1,16
"Alnus_glutinosa","J05",1,16
"Alnus_glutinosa","J06",1,17
"Alnus_glutinosa","J07",1,5
"Alnus_glutinosa","J08",1,12
"Alnus_glutinosa","J09",1,10
"Alnus_glutinosa","J14",1,11
"Alnus_glutinosa","J16",1,8
"Alnus_glutinosa","J17",1,16
"Alnus_glutinosa","J18",1,15
"Alnus_glutinosa","J19",1,12
"Alnus_glutinosa","J21",1,7
"Alnus_glutinosa","J22",1,14
"Alnus_glutinosa","J23",1,7
"Alnus_glutinosa","J25",1,11
"Alnus_glutinosa","J26",1,16
"Alnus_glutinosa","J27",1,15
"Alnus_glutinosa","J28",1,9
"Alnus_glutinosa","J29",1,6
"Alnus_glutinosa","J31",1,2
"Alnus_glutinosa","J32",1,4
"Alnus_glutinosa","J33",1,13
"Alnus_glutinosa","J34",1,14
"Alnus_glutinosa","J35",1,17
"Alnus_glutinosa","J36",1,14
"Alnus_glutinosa","J37",1,24
"Alnus_glutinosa","J38",1,11
"Alnus_glutinosa","J39",1,12
"Alnus_glutinosa","J44",1,16
"Alnus_glutinosa","J45",1,19
"Alnus_glutinosa","J46",1,15
"Alnus_glutinosa","J48",1,11
"Alnus_glutinosa","J49",1,11
"Alnus_glutinosa","J54",1,11
"Alnus_glutinosa","J55",1,11
"Alnus_glutinosa","J56",1,10
"Alnus_glutinosa","J57",1,9
"Alnus_glutinosa","J66",1,6
"Alnus_glutinosa","L63",1,1
"Alnus_glutinosa","L66",1,2
"Alnus_glutinosa","L74",1,6
"Alnus_glutinosa","M05",1,7
"Alnus_glutinosa","M09",1,6
"Alnus_glutinosa","M17",1,6
"Alnus_glutinosa","M23",1,7
"Alnus_glutinosa","M26",1,2
"Alnus_glutinosa","M27",1,5
"Alnus_glutinosa","M51",1,5
"Alnus_glutinosa","M95",1,6
"Alnus_glutinosa","N09",1,16
"Alnus_glutinosa","N26",1,3
"Alnus_glutinosa","N44",1,5
"Alnus_glutinosa","N66",1,1
"Alnus_glutinosa","N71",1,1
"Alnus_glutinosa","N72",1,2
"Alnus_glutinosa","N74",1,7
"Alnus_glutinosa","N82",1,5
"Alnus_glutinosa","N83",1,1
"Alnus_glutinosa","N84",1,9
"Alnus_glutinosa","N91",1,7
"Alnus_glutinosa","N93",1,4
"Alnus_glutinosa","NB43",1,5
"Alnus_glutinosa","NC13",1,7
"Alnus_glutinosa","NC21",1,4
"Alnus_glutinosa","NC30",1,15
"Alnus_glutinosa","NC33",1,3
"Alnus_glutinosa","NC34",1,3
"Alnus_glutinosa","NC40",1,14
"Alnus_glutinosa","NC44",1,6
"Alnus_glutinosa","NC45",1,3
"Alnus_glutinosa","NC50",1,11
"Alnus_glutinosa","NC53",1,4
"Alnus_glutinosa","NC54",1,3
"Alnus_glutinosa","NC56",1,1
"Alnus_glutinosa","NC60",1,5
"Alnus_glutinosa","NC70",1,8
"Alnus_glutinosa","NC81",1,5
"Alnus_glutinosa","ND02",1,2
"Alnus_glutinosa","ND03",1,1
"Alnus_glutinosa","ND05",1,1
"Alnus_glutinosa","ND06",1,1
"Alnus_glutinosa","ND12",1,2
"Alnus_glutinosa","ND13",1,3
"Alnus_glutinosa","ND16",1,1
"Alnus_glutinosa","ND23",1,2
"Alnus_glutinosa","ND35",1,1
"Alnus_glutinosa","NF70",1,3
"Alnus_glutinosa","NG08",1,3
"Alnus_glutinosa","NG20",1,1
"Alnus_glutinosa","NG25",1,7
"Alnus_glutinosa","NG30",1,4
"Alnus_glutinosa","NG35",1,12
"Alnus_glutinosa","NG36",1,3
"Alnus_glutinosa","NG44",1,11
"Alnus_glutinosa","NG46",1,5
"Alnus_glutinosa","NG50",1,2
"Alnus_glutinosa","NG51",1,5
"Alnus_glutinosa","NG55",1,6
"Alnus_glutinosa","NG60",1,12
"Alnus_glutinosa","NG61",1,13
"Alnus_glutinosa","NG71",1,10
"Alnus_glutinosa","NG72",1,10
"Alnus_glutinosa","NG84",1,7
"Alnus_glutinosa","NG90",1,6
"Alnus_glutinosa","NH10",1,9
"Alnus_glutinosa","NH11",1,5
"Alnus_glutinosa","NH12",1,5
"Alnus_glutinosa","NH13",1,7
"Alnus_glutinosa","NH17",1,2
"Alnus_glutinosa","NH20",1,10
"Alnus_glutinosa","NH21",1,4
"Alnus_glutinosa","NH22",1,7
"Alnus_glutinosa","NH23",1,7
"Alnus_glutinosa","NH24",1,1
"Alnus_glutinosa","NH25",1,13
"Alnus_glutinosa","NH27",1,2
"Alnus_glutinosa","NH31",1,7
"Alnus_glutinosa","NH32",1,3
"Alnus_glutinosa","NH33",1,8
"Alnus_glutinosa","NH34",1,3
"Alnus_glutinosa","NH40",1,1
"Alnus_glutinosa","NH41",1,9
"Alnus_glutinosa","NH42",1,8
"Alnus_glutinosa","NH43",1,6
"Alnus_glutinosa","NH44",1,7
"Alnus_glutinosa","NH45",1,18
"Alnus_glutinosa","NH46",1,10
"Alnus_glutinosa","NH47",1,5
"Alnus_glutinosa","NH50",1,2
"Alnus_glutinosa","NH51",1,8
"Alnus_glutinosa","NH52",1,15
"Alnus_glutinosa","NH53",1,11
"Alnus_glutinosa","NH54",1,12
"Alnus_glutinosa","NH55",1,12
"Alnus_glutinosa","NH56",1,13
"Alnus_glutinosa","NH59",1,14
"Alnus_glutinosa","NH60",1,1
"Alnus_glutinosa","NH61",1,1
"Alnus_glutinosa","NH62",1,9
"Alnus_glutinosa","NH63",1,11
"Alnus_glutinosa","NH64",1,13
"Alnus_glutinosa","NH65",1,11
"Alnus_glutinosa","NH66",1,12
"Alnus_glutinosa","NH67",1,10
"Alnus_glutinosa","NH68",1,8
"Alnus_glutinosa","NH70",1,5
"Alnus_glutinosa","NH71",1,3
"Alnus_glutinosa","NH72",1,6
"Alnus_glutinosa","NH73",1,5
"Alnus_glutinosa","NH74",1,11
"Alnus_glutinosa","NH75",1,6
"Alnus_glutinosa","NH77",1,17
"Alnus_glutinosa","NH79",1,15
"Alnus_glutinosa","NH80",1,17
"Alnus_glutinosa","NH82",1,8
"Alnus_glutinosa","NH83",1,5
"Alnus_glutinosa","NH87",1,5
"Alnus_glutinosa","NH89",1,1
"Alnus_glutinosa","NH90",1,7
"Alnus_glutinosa","NH91",1,19
"Alnus_glutinosa","NH92",1,11
"Alnus_glutinosa","NH93",1,3
"Alnus_glutinosa","NJ11",1,6
"Alnus_glutinosa","NJ12",1,13
"Alnus_glutinosa","NJ13",1,17
"Alnus_glutinosa","NJ14",1,6
"Alnus_glutinosa","NJ22",1,5
"Alnus_glutinosa","NJ23",1,2
"Alnus_glutinosa","NJ24",1,19
"Alnus_glutinosa","NJ25",1,14
"Alnus_glutinosa","NJ30",1,6
"Alnus_glutinosa","NJ32",1,2
"Alnus_glutinosa","NJ33",1,9
"Alnus_glutinosa","NJ34",1,12
"Alnus_glutinosa","NJ35",1,15
"Alnus_glutinosa","NJ36",1,11
"Alnus_glutinosa","NJ43",1,8
"Alnus_glutinosa","NJ44",1,15
"Alnus_glutinosa","NJ45",1,5
"Alnus_glutinosa","NJ46",1,5
"Alnus_glutinosa","NJ54",1,12
"Alnus_glutinosa","NJ55",1,8
"Alnus_glutinosa","NJ56",1,5
"Alnus_glutinosa","NJ62",1,15
"Alnus_glutinosa","NJ63",1,4
"Alnus_glutinosa","NJ64",1,11
"Alnus_glutinosa","NJ66",1,10
"Alnus_glutinosa","NJ70",1,13
"Alnus_glutinosa","NJ75",1,9
"Alnus_glutinosa","NJ76",1,9
"Alnus_glutinosa","NJ86",1,12
"Alnus_glutinosa","NJ91",1,13
"Alnus_glutinosa","NJ92",1,19
"Alnus_glutinosa","NK02",1,5
"Alnus_glutinosa","NM47",1,3
"Alnus_glutinosa","NM48",1,7
"Alnus_glutinosa","NM49",1,5
"Alnus_glutinosa","NM54",1,8
"Alnus_glutinosa","NM56",1,12
"Alnus_glutinosa","NM57",1,1
"Alnus_glutinosa","NM66",1,17
"Alnus_glutinosa","NM70",1,10
"Alnus_glutinosa","NM71",1,9
"Alnus_glutinosa","NM77",1,4
"Alnus_glutinosa","NM80",1,13
"Alnus_glutinosa","NM82",1,12
"Alnus_glutinosa","NM84",1,8
"Alnus_glutinosa","NM90",1,5
"Alnus_glutinosa","NM91",1,8
"Alnus_glutinosa","NM93",1,17
"Alnus_glutinosa","NM94",1,20
"Alnus_glutinosa","NM95",1,13
"Alnus_glutinosa","NN01",1,7
"Alnus_glutinosa","NN02",1,16
"Alnus_glutinosa","NN04",1,10
"Alnus_glutinosa","NN11",1,8
"Alnus_glutinosa","NN12",1,14
"Alnus_glutinosa","NN14",1,5
"Alnus_glutinosa","NN20",1,9
"Alnus_glutinosa","NN21",1,6
"Alnus_glutinosa","NN22",1,5
"Alnus_glutinosa","NN23",1,5
"Alnus_glutinosa","NN24",1,7
"Alnus_glutinosa","NN29",1,5
"Alnus_glutinosa","NN30",1,13
"Alnus_glutinosa","NN31",1,13
"Alnus_glutinosa","NN32",1,9
"Alnus_glutinosa","NN34",1,5
"Alnus_glutinosa","NN40",1,19
"Alnus_glutinosa","NN41",1,8
"Alnus_glutinosa","NN43",1,2
"Alnus_glutinosa","NN45",1,8
"Alnus_glutinosa","NN50",1,20
"Alnus_glutinosa","NN51",1,18
"Alnus_glutinosa","NN52",1,10
"Alnus_glutinosa","NN53",1,9
"Alnus_glutinosa","NN54",1,4
"Alnus_glutinosa","NN55",1,13
"Alnus_glutinosa","NN56",1,3
"Alnus_glutinosa","NN57",1,4
"Alnus_glutinosa","NN58",1,7
"Alnus_glutinosa","NN59",1,7
"Alnus_glutinosa","NN60",1,18
"Alnus_glutinosa","NN62",1,11
"Alnus_glutinosa","NN63",1,11
"Alnus_glutinosa","NN64",1,7
"Alnus_glutinosa","NN65",1,10
"Alnus_glutinosa","NN66",1,2
"Alnus_glutinosa","NN68",1,2
"Alnus_glutinosa","NN69",1,11
"Alnus_glutinosa","NN70",1,14
"Alnus_glutinosa","NN71",1,7
"Alnus_glutinosa","NN72",1,12
"Alnus_glutinosa","NN73",1,3
"Alnus_glutinosa","NN74",1,13
"Alnus_glutinosa","NN75",1,12
"Alnus_glutinosa","NN76",1,11
"Alnus_glutinosa","NN79",1,12
"Alnus_glutinosa","NN80",1,7
"Alnus_glutinosa","NN81",1,11
"Alnus_glutinosa","NN82",1,11
"Alnus_glutinosa","NN83",1,6
"Alnus_glutinosa","NN84",1,9
"Alnus_glutinosa","NN85",1,10
"Alnus_glutinosa","NN86",1,12
"Alnus_glutinosa","NN87",1,1
"Alnus_glutinosa","NN88",1,1
"Alnus_glutinosa","NN89",1,7
"Alnus_glutinosa","NN90",1,6
"Alnus_glutinosa","NN91",1,13
"Alnus_glutinosa","NN92",1,9
"Alnus_glutinosa","NN93",1,7
"Alnus_glutinosa","NN95",1,18
"Alnus_glutinosa","NN96",1,5
"Alnus_glutinosa","NN97",1,3
"Alnus_glutinosa","NO00",1,13
"Alnus_glutinosa","NO01",1,14
"Alnus_glutinosa","NO02",1,10
"Alnus_glutinosa","NO03",1,15
"Alnus_glutinosa","NO04",1,16
"Alnus_glutinosa","NO05",1,5
"Alnus_glutinosa","NO06",1,7
"Alnus_glutinosa","NO10",1,9
"Alnus_glutinosa","NO11",1,14
"Alnus_glutinosa","NO12",1,14
"Alnus_glutinosa","NO13",1,13
"Alnus_glutinosa","NO14",1,14
"Alnus_glutinosa","NO15",1,11
"Alnus_glutinosa","NO16",1,9
"Alnus_glutinosa","NO22",1,8
"Alnus_glutinosa","NO23",1,9
"Alnus_glutinosa","NO24",1,14
"Alnus_glutinosa","NO25",1,10
"Alnus_glutinosa","NO26",1,2
"Alnus_glutinosa","NO27",1,4
"Alnus_glutinosa","NO30",1,7
"Alnus_glutinosa","NO31",1,7
"Alnus_glutinosa","NO32",1,5
"Alnus_glutinosa","NO33",1,7
"Alnus_glutinosa","NO35",1,7
"Alnus_glutinosa","NO36",1,10
"Alnus_glutinosa","NO37",1,3
"Alnus_glutinosa","NO39",1,9
"Alnus_glutinosa","NO40",1,7
"Alnus_glutinosa","NO43",1,7
"Alnus_glutinosa","NO44",1,4
"Alnus_glutinosa","NO45",1,11
"Alnus_glutinosa","NO46",1,8
"Alnus_glutinosa","NO48",1,4
"Alnus_glutinosa","NO51",1,2
"Alnus_glutinosa","NO53",1,8
"Alnus_glutinosa","NO54",1,7
"Alnus_glutinosa","NO55",1,9
"Alnus_glutinosa","NO56",1,11
"Alnus_glutinosa","NO57",1,9
"Alnus_glutinosa","NO59",1,16
"Alnus_glutinosa","NO64",1,8
"Alnus_glutinosa","NO65",1,11
"Alnus_glutinosa","NO66",1,13
"Alnus_glutinosa","NO76",1,9
"Alnus_glutinosa","NO79",1,15
"Alnus_glutinosa","NR26",1,5
"Alnus_glutinosa","NR37",1,3
"Alnus_glutinosa","NR39",1,5
"Alnus_glutinosa","NR44",1,3
"Alnus_glutinosa","NR45",1,5
"Alnus_glutinosa","NR47",1,5
"Alnus_glutinosa","NR49",1,2
"Alnus_glutinosa","NR64",1,8
"Alnus_glutinosa","NR65",1,1
"Alnus_glutinosa","NR68",1,4
"Alnus_glutinosa","NR73",1,9
"Alnus_glutinosa","NR75",1,9
"Alnus_glutinosa","NR77",1,12
"Alnus_glutinosa","NR78",1,11
"Alnus_glutinosa","NR79",1,8
"Alnus_glutinosa","NR82",1,2
"Alnus_glutinosa","NR83",1,7
"Alnus_glutinosa","NR84",1,9
"Alnus_glutinosa","NR85",1,7
"Alnus_glutinosa","NR89",1,15
"Alnus_glutinosa","NR95",1,9
"Alnus_glutinosa","NR99",1,6
"Alnus_glutinosa","NS03",1,12
"Alnus_glutinosa","NS04",1,6
"Alnus_glutinosa","NS05",1,8
"Alnus_glutinosa","NS06",1,23
"Alnus_glutinosa","NS07",1,11
"Alnus_glutinosa","NS08",1,6
"Alnus_glutinosa","NS09",1,6
"Alnus_glutinosa","NS15",1,12
"Alnus_glutinosa","NS16",1,10
"Alnus_glutinosa","NS18",1,11
"Alnus_glutinosa","NS19",1,8
"Alnus_glutinosa","NS26",1,7
"Alnus_glutinosa","NS27",1,14
"Alnus_glutinosa","NS28",1,18
"Alnus_glutinosa","NS29",1,14
"Alnus_glutinosa","NS31",1,8
"Alnus_glutinosa","NS33",1,12
"Alnus_glutinosa","NS34",1,13
"Alnus_glutinosa","NS35",1,22
"Alnus_glutinosa","NS36",1,18
"Alnus_glutinosa","NS37",1,17
"Alnus_glutinosa","NS38",1,23
"Alnus_glutinosa","NS39",1,18
"Alnus_glutinosa","NS42",1,6
"Alnus_glutinosa","NS45",1,17
"Alnus_glutinosa","NS46",1,25
"Alnus_glutinosa","NS47",1,18
"Alnus_glutinosa","NS48",1,19
"Alnus_glutinosa","NS49",1,10
"Alnus_glutinosa","NS55",1,17
"Alnus_glutinosa","NS56",1,24
"Alnus_glutinosa","NS57",1,23
"Alnus_glutinosa","NS65",1,17
"Alnus_glutinosa","NS66",1,22
"Alnus_glutinosa","NS67",1,21
"Alnus_glutinosa","NS69",1,10
"Alnus_glutinosa","NS76",1,15
"Alnus_glutinosa","NS78",1,10
"Alnus_glutinosa","NS79",1,17
"Alnus_glutinosa","NS89",1,18
"Alnus_glutinosa","NS93",1,4
"Alnus_glutinosa","NS96",1,25
"Alnus_glutinosa","NS97",1,24
"Alnus_glutinosa","NS98",1,17
"Alnus_glutinosa","NS99",1,20
"Alnus_glutinosa","NT03",1,10
